"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ERR589505","ERR589506","ERR589509","ERR589529","ERR589538","ERR589555","ERR589571","ERR589575","ERR589579","ERR589593","ERR589736","ERR589737","ERR589766","ERR589767","ERR589788","ERR589789","ERR589813","ERR589837","ERR589839","ERR589849","ERR589851","ERR589852","ERR589853","ERR589856","ERR589857","ERR589859","ERR589868","ERR589442","ERR589443","ERR589485","ERR589501","ERR589511","ERR589530","ERR589532","ERR589537","ERR589544","ERR589561","ERR589563","ERR589565","ERR589572","ERR589576","ERR589581","ERR589747","ERR589748","ERR589764","ERR589769","ERR589771","ERR589772","ERR589775","ERR589833","ERR589858","logFC"
"14525","Stigmatella><wbr>Stigmatella aurantiaca><wbr>Stigmatella aurantiaca DW4/3-1",3.45460418593152,0.3345652189253,0.471268521762548,0.709924816692664,0.47775076013969,0.716771441535611,0,1,7,0,0,3,5,4,6,1,40,9,8,7,3,0,17,1,12,1,0,16,11,3,0,8,0,0,2,2,2,12,0,4,2,1,0,2,1,8,2,5,1,7,3,17,2,0,8,0,1,0.100714166402402
"14526","Stomatobaculum><wbr>unclassified Stomatobaculum><wbr>Stomatobaculum sp. F0698",376.024597306651,0.317824579742346,0.178269471022369,1.78283234880114,0.0746135982078265,0.275294599819901,587,164,281,67,522,595,275,753,320,2097,1215,476,592,242,415,330,942,389,825,280,161,971,705,707,333,903,101,290,526,229,243,666,30,121,292,227,51,32,99,564,574,673,583,994,607,837,524,427,676,2,369,0.0956747318617451
"14530","Streptacidiphilus sp. P02-A3a",2.0057981841158,-0.381031875512266,0.463095947181092,-0.822792507323035,0.410625998257649,0.665883645432275,2,0,0,0,0,0,1,4,2,0,8,1,4,0,1,0,4,2,3,1,2,7,6,6,4,2,1,0,5,4,0,3,2,2,1,0,1,0,0,0,3,3,1,7,4,14,3,2,1,0,0,-0.114702023833296
"14535","Streptobacillus><wbr>Streptobacillus moniliformis",23.5576159786095,-0.650654494119105,0.619479625107888,-1.05032428468618,0.293569043619085,0.571073448572168,2,4,0,1,15,5,1,12,7,73,4,16,3,5,2,10,16,4,2,70,4,6,14,14,245,31,2,4,158,34,0,79,0,40,15,29,38,2,0,1,2,3,10,2,3,40,7,7,22,0,114,-0.195866519543424
"14536","Streptococcaceae",118.293670873106,-0.245794050483824,0.328804529238066,-0.747538517955937,0.454738561280988,0.699914297285215,233,28,27,133,396,95,10,85,72,123,161,99,253,39,77,365,159,122,217,44,47,217,89,244,210,89,8,38,133,99,94,73,43,30,277,96,27,8,15,110,45,56,863,291,239,140,90,192,250,1,87,-0.0739913819513778
"14537","Streptococcus",10436.1742220026,0.00370958255479226,0.438415433532451,0.0084613411642537,0.993248907078075,0.996363382103102,20915,5413,1552,1880,18698,13395,3818,12593,1563,24545,8656,6187,23765,15636,1277,22001,7720,21595,55429,5949,5420,14748,18453,11596,53000,7615,456,7220,2045,15442,1635,6964,381,522,37732,2788,25116,736,740,8914,1836,12320,27491,3328,3416,5120,4021,2692,3965,61,2045,0.00111669562038429
"14538","Streptococcus acidominimus",109.674358241341,-0.865612392541625,0.522845603576243,-1.65557936534394,0.0978070317850269,0.319650911060744,18,1,9,59,409,152,62,33,5,17,23,164,318,6,15,1,191,263,830,19,102,55,90,19,5,16,28,25,34,21,12,78,12,234,473,478,4,1,5,71,102,917,39,45,741,47,371,181,559,0,25,-0.260575294773494
"14539","Streptococcus agalactiae",242.139171189302,-0.762254449385117,0.338382170150064,-2.25264365745712,0.024281626090625,0.159708348673404,405,90,33,193,114,74,38,164,95,75,197,302,423,269,110,286,203,65,912,391,96,1437,296,11,134,286,13,214,208,756,593,128,33,81,140,206,16,24,59,954,36,472,152,481,1660,456,889,677,948,5,141,-0.229461453593252
"14548","Streptococcus anginosus group",40.3885387105722,-1.47042494666515,0.50946015064981,-2.8862413375995,0.00389873071785325,0.0599252742995381,16,68,16,3,75,19,7,27,2,34,11,8,22,16,5,5,17,24,180,14,5,21,20,19,55,36,1,128,11,10,1,25,8,3,35,29,139,2,6,331,31,40,39,141,4,41,11,5,19,0,3,-0.44264201531882
"14549","Streptococcus anginosus subsp. whileyi><wbr>Streptococcus anginosus subsp. whileyi MAS624",8.38233183254091,-2.31056335814455,0.909005688001951,-2.54185797585415,0.0110264968190739,0.110120243826931,1,19,0,0,5,0,0,7,0,1,1,0,2,0,0,10,6,0,15,1,0,1,0,2,5,1,0,168,4,29,0,1,2,0,1,2,6,9,0,11,4,0,0,8,0,2,0,0,1,0,0,-0.695548877683606
"14550","Streptococcus australis",132.3909498386,1.64318076715587,0.517442484764034,3.17558147144643,0.00149536524446739,0.0369167376353167,230,96,23,5,272,255,11,106,45,1074,36,162,507,146,9,70,52,729,359,209,45,743,447,114,1122,58,1,51,0,98,38,46,2,0,254,19,138,5,4,27,24,72,89,49,61,76,28,6,67,0,54,0.494646699212069
"14551","Streptococcus canis",107.085333753354,-0.496859326248058,0.54387252637814,-0.913558420677798,0.360948922904546,0.630675998194399,86,2,25,20,550,1402,3,65,28,47,28,372,52,9,11,20,56,66,86,68,24,127,6,6,204,23,4,69,16,8,48,393,7,29,57,109,98,91,2,6,242,7,123,1003,87,113,18,52,33,0,238,-0.149569560826061
"14552","Streptococcus chenjunshii",9.96312934955564,1.03357239115185,0.554930919392259,1.86252442427209,0.0625292060001002,0.251555453552461,40,26,0,1,13,9,6,2,2,0,8,2,42,8,3,21,0,11,27,0,14,4,6,14,95,0,1,1,0,7,9,6,6,3,6,9,1,1,1,11,3,7,0,9,5,22,2,1,2,1,7,0.311136292426852
"14553","Streptococcus constellatus",29.4774769681383,-0.53330866853967,0.442758312715499,-1.20451418578414,0.228390902471761,0.503419268048791,20,24,24,19,92,142,2,18,4,70,12,7,17,24,7,16,25,18,101,23,4,73,28,21,29,13,1,52,28,40,1,21,12,1,37,148,53,6,0,41,18,26,46,23,6,21,26,4,10,0,24,-0.160541906178061
"14557","Streptococcus cristatus",69.775410461007,0.840276092253489,0.428998648381409,1.95869170083358,0.0501489029572264,0.22623473590437,70,21,8,2,80,39,9,98,212,282,35,8,85,98,14,34,38,332,199,497,37,95,204,154,58,50,12,99,4,90,130,48,1,2,152,53,24,11,5,58,55,69,137,56,154,64,15,6,61,0,14,0.252948308407615
"14559","Streptococcus cristatus ATCC 51100",55.6244476874356,0.268666077469378,0.458556166105153,0.585895681550533,0.557945619514816,0.780364542406178,35,29,8,2,108,72,23,74,1,136,59,15,76,60,3,30,56,157,399,324,73,113,126,45,85,34,1,81,2,107,16,100,0,0,179,76,27,11,4,74,113,81,190,61,14,73,8,6,61,1,6,0.0808765481356656
"14560","Streptococcus didelphis",3.75687467965823,0.749444751226617,0.522121663080438,1.43538336793959,0.15117788283167,0.40442543167496,4,0,3,0,1,7,0,0,3,67,1,4,4,4,6,6,12,9,2,2,1,15,3,6,10,2,0,2,1,10,0,5,0,0,6,2,1,1,0,6,2,0,6,1,5,3,0,6,6,0,10,0.225605350212142
"14561","Streptococcus dysgalactiae",8.0893903475372,0.587471962250272,0.403820315133554,1.45478555742293,0.145728637738427,0.398435815750561,6,4,4,0,21,8,2,4,7,42,32,1,11,33,1,10,4,15,11,7,11,50,37,6,34,18,0,19,12,6,2,4,1,2,13,7,3,2,0,6,1,5,14,11,0,2,6,2,7,0,29,0.17684668224891
"14563","Streptococcus dysgalactiae subsp. dysgalactiae",3.46268329389393,0.185260254580236,0.622111709417267,0.297792585762081,0.765861473679093,0.890546052133081,1,2,0,4,12,2,3,4,0,11,10,0,4,2,1,3,2,6,3,3,1,0,25,7,5,1,2,25,11,2,0,0,0,1,3,0,3,0,0,2,0,0,9,0,0,1,2,3,2,0,0,0.0557688936329966
"14564","Streptococcus dysgalactiae subsp. equisimilis",5.99347881120455,-0.979679623749114,0.633079417458405,-1.54748298038529,0.121746825386297,0.3624145425399,0,19,0,0,9,3,1,6,0,6,16,10,3,6,1,1,1,4,6,0,1,26,6,1,6,8,0,84,31,6,0,1,0,0,3,17,2,0,1,5,1,3,2,4,0,1,15,2,0,0,17,-0.294912952889287
"14568","Streptococcus equi",11.6321818003386,-0.532898638464198,0.549552415386233,-0.969695744289778,0.332198172378992,0.603783423285012,6,4,18,0,37,10,0,0,1,7,14,2,16,4,19,19,2,4,10,1,4,21,9,3,89,42,2,8,6,2,0,50,1,16,3,3,8,0,1,3,0,13,9,192,43,25,6,2,8,0,3,-0.160418474826219
"14571","Streptococcus equi subsp. zooepidemicus",25.4770624425688,-0.495542337495529,0.394336306894669,-1.25664902985434,0.208880752323623,0.480789668099073,39,367,3,18,46,51,3,21,25,33,43,6,4,115,12,21,96,13,20,11,7,51,19,16,26,20,9,100,234,41,6,6,0,19,51,6,8,1,6,112,21,27,16,19,22,19,5,13,30,0,37,-0.149173107707598
"14575","Streptococcus ferus",2.11627729325163,1.13155501047156,0.517554988448886,2.18634741375565,0.0287901977526296,0.174260178544444,0,2,4,0,4,1,11,4,3,7,5,4,7,0,1,0,4,1,7,0,0,4,21,4,3,2,0,1,0,0,0,4,1,0,0,4,1,0,0,1,0,1,1,2,5,3,0,1,6,0,1,0.34063199989581
"14581","Streptococcus gordonii",272.406079074646,-0.352608234033393,0.439325516384166,-0.80261268895899,0.422198631922738,0.672658782812282,123,293,72,30,643,746,63,184,11,636,178,183,167,186,19,58,77,736,1850,117,26,220,795,262,210,2015,2,659,25,337,29,983,22,22,638,150,316,102,18,766,197,1088,246,108,69,291,290,17,591,2,227,-0.106145655162156
"14582","Streptococcus gwangjuense",71.8658744572839,1.4285407871885,0.569883211138419,2.50672551720693,0.0121855296967962,0.116877201124398,26,23,19,2,148,29,22,25,6,262,10,9,87,13,6,89,33,932,303,257,8,80,71,29,589,23,4,139,1,48,7,45,0,0,232,6,18,2,11,32,52,81,188,58,12,10,4,9,26,0,9,0.430033626973175
"14584","Streptococcus halotolerans",2.11124094594071,0.58865378836873,0.467472101091846,1.25922763517619,0.207948122518221,0.480135863682488,8,3,0,0,3,2,2,7,3,9,2,6,2,5,0,1,0,2,7,2,1,17,2,4,8,1,0,2,1,5,2,3,0,0,6,1,1,0,0,14,0,3,0,1,1,2,0,1,1,0,2,0.177202447360225
"14585","Streptococcus himalayensis",4.24577561359861,1.24135842348443,0.621035475322742,1.99885267880924,0.0456242960794721,0.217065612599244,7,4,3,0,23,4,4,2,0,15,1,0,4,0,0,1,2,12,3,0,4,5,3,3,86,0,0,2,0,5,3,3,0,0,8,3,1,1,0,8,1,15,7,1,0,2,2,1,1,0,2,0.373686120838965
"14586","Streptococcus ilei",311.733059735154,1.68673955118667,0.589292907669328,2.86231096494572,0.00420564053769751,0.0630590418615861,737,501,16,13,1505,629,9,157,152,1761,84,326,1850,827,12,211,320,1109,425,542,96,3285,2160,102,1075,25,1,11,5,75,208,73,0,0,1721,14,167,11,2,9,9,37,265,241,311,490,43,1,364,0,74,0.507759199779988
"14588","Streptococcus infantis",67.5833002012872,0.248220138775842,0.541285367560356,0.458575371979114,0.646539125617833,0.830134697207905,76,91,6,5,177,157,13,70,11,345,27,89,55,39,2,73,48,186,517,81,24,207,184,25,174,26,2,25,1,240,5,13,1,0,299,6,129,11,4,27,15,201,65,26,7,105,20,2,25,0,1,0.0747217072994045
"14589","Streptococcus iniae",3.55276336325483,1.19031388800897,0.66961532632603,1.77760848835384,0.0754681787044052,0.276585828788136,4,0,1,0,6,2,1,0,4,9,1,1,7,21,2,4,5,29,6,0,0,15,4,0,44,6,0,6,2,3,1,2,0,0,1,1,0,1,0,27,1,1,3,0,0,0,0,5,0,0,0,0.358320184546118
"14590","Streptococcus intermedius",28.6037966012004,0.252456589621092,0.459908917658326,0.548927363501671,0.583055298685328,0.79549558947811,7,43,8,2,64,21,24,30,1,87,25,20,23,21,1,31,14,52,465,30,17,34,65,28,75,28,0,70,26,19,7,14,2,6,30,13,53,5,1,51,12,61,21,12,10,24,16,2,6,0,5,0.0759970060789808
"14591","Streptococcus intermedius B196",4.55360389023389,-0.622309248385247,0.747798914381987,-0.832187953762343,0.405302862288726,0.66261686257538,2,22,0,0,12,0,1,1,0,6,0,2,1,1,0,2,5,3,23,1,1,3,0,1,6,2,0,2,8,18,0,0,1,0,22,2,7,5,0,18,1,4,1,0,2,0,0,1,0,0,0,-0.187333750343066
"14592","Streptococcus intermedius C270",3.50041036645244,-0.487428055976692,0.660764540308039,-0.737672841447363,0.460713279545503,0.70383976710993,4,3,0,0,10,2,1,2,0,9,1,5,4,2,0,2,4,17,15,1,0,5,4,8,5,1,0,36,9,2,3,0,0,2,1,1,7,0,0,1,1,0,2,3,0,0,2,0,0,0,0,-0.146730465577166
"14593","Streptococcus koreensis",157.115475725748,1.75150464211608,0.604306022018123,2.89837363570664,0.0037510342963863,0.058742387885948,353,279,3,7,585,280,4,77,63,970,47,205,968,344,7,102,144,571,180,300,35,1575,1226,77,555,13,0,2,1,45,100,22,1,0,917,10,57,3,0,7,7,26,150,114,138,334,23,0,199,0,46,0.527255434821647
"14597","Streptococcus macedonicus",6.36753741634124,0.29187114259088,0.802999722580745,0.363476019210618,0.716249323648112,0.866844434140367,10,0,1,0,14,2,0,4,0,1,3,1,10,1,7,1,16,13,0,0,5,0,84,23,57,25,1,1,0,1,0,48,2,0,10,0,0,0,0,3,0,0,71,4,2,1,0,1,0,0,1,0.0878619687885738
"14599","Streptococcus merionis",11.124546211595,-0.1448883528383,0.493726067219074,-0.293458989626348,0.769171341792579,0.892056677989404,32,0,4,1,22,8,2,4,5,12,7,18,8,5,2,10,6,13,30,3,22,17,13,19,111,5,0,92,1,15,4,6,0,1,4,4,3,0,5,11,13,13,42,6,8,5,4,33,1,0,3,-0.0436157402266747
"14600","Streptococcus milleri",21.410726493017,-1.52312838345544,0.620641673236323,-2.45411877599698,0.0141230324160281,0.124626781646532,2,66,1,1,48,4,2,18,0,18,6,3,4,18,0,2,13,5,15,7,1,8,5,9,18,13,0,59,16,62,0,4,1,1,11,7,85,13,0,27,10,38,20,6,6,29,11,21,12,0,0,-0.458507330667278
"14601","Streptococcus mitis",492.739152734411,1.88090997190654,0.55015165207621,3.41889361743839,0.000628763037180165,0.0235368786604949,203,167,112,34,1024,204,140,194,51,2164,173,91,372,74,36,546,114,6836,2328,1826,89,592,496,150,4506,82,24,590,9,557,28,289,2,4,1443,27,91,22,16,139,128,464,906,387,59,92,50,20,155,2,49,0.566210320687365
"14602","Streptococcus mitis B6",61.1326265770721,1.94137526899032,0.58119949929503,3.34029067703109,0.000836907438685451,0.027520262542363,26,24,16,1,112,31,17,35,11,348,13,12,48,3,7,57,20,764,262,219,12,78,83,10,638,11,4,79,1,83,1,25,0,1,162,11,6,2,1,13,22,46,131,44,7,19,5,2,21,0,1,0.584412188806318
"14604","Streptococcus mutans",78.389830700711,-0.806501248195394,0.513400370400077,-1.57090118101573,0.116205604243699,0.350821447817727,25,8,128,58,36,147,16,390,5,52,10,13,162,6,13,16,14,15,412,13,38,33,43,24,61,206,13,110,13,52,3,40,23,95,43,6,188,15,1,403,143,48,16,18,16,73,153,13,30,2,10,-0.242781067247255
"14612","Streptococcus oralis",491.554362389888,0.919647904934484,0.495018175572776,1.85780633987909,0.0631965205021868,0.252427883107115,198,468,81,30,970,1128,72,468,56,1281,168,191,609,258,43,355,100,3020,2206,2201,73,600,913,181,3881,177,28,1576,113,993,45,224,0,18,743,54,276,64,84,588,288,498,533,232,86,102,171,120,524,2,107,0.276841604834817
"14614","Streptococcus oralis subsp. dentisani",24.3162652905119,0.893028709173492,0.540672082957962,1.65170116475743,0.0985954851257643,0.320542856894706,22,13,3,0,51,39,2,18,1,78,5,11,30,4,5,22,5,148,92,143,8,34,66,14,159,4,3,43,0,52,3,26,0,0,39,3,17,2,1,25,7,40,67,15,6,5,2,12,28,0,4,0.268828428450307
"14615","Streptococcus oralis subsp. oralis",32.2883078653403,0.911576706865698,0.511559665835586,1.78195578687135,0.0747564420139102,0.275545953946487,35,36,5,1,72,41,7,38,1,81,4,15,34,9,4,31,12,200,208,100,7,35,58,7,271,13,3,50,2,64,2,10,0,3,50,2,28,8,7,47,17,31,33,13,6,9,14,3,31,0,3,0.274411932115167
"14616","Streptococcus oralis subsp. tigurinus",40.6801213910003,-0.00695695827340902,0.540345109901136,-0.0128750277293745,0.98972749796145,0.995573087823487,10,18,2,2,50,136,3,19,5,87,86,10,34,9,1,10,210,126,111,165,3,35,43,13,204,28,2,305,4,106,3,4,0,0,53,3,35,6,6,54,74,38,38,13,4,22,30,24,55,0,9,-0.00209425311887881
"14617","Streptococcus oralis Uo5",19.7399386641539,0.937705845465156,0.577916980624368,1.6225615043394,0.104683175328697,0.33102698967722,14,18,4,0,38,35,2,24,4,84,8,5,20,5,0,17,2,105,88,79,0,31,54,10,177,6,0,51,0,31,3,8,0,0,24,2,16,1,7,25,6,19,25,10,9,1,5,6,22,0,2,0.282277586594466
"14618","Streptococcus oriscaviae",3.49320652786741,0.348482834462809,0.463073553379338,0.7525431584674,0.451724485793048,0.697233068966554,13,1,0,2,6,7,0,3,3,10,7,4,8,0,0,0,4,4,13,2,4,14,2,21,11,4,1,1,0,4,6,3,0,0,6,0,0,2,0,0,4,13,6,1,23,3,1,4,2,0,8,0.104903786147311
"14619","Streptococcus pantholopis",2.38123212937243,0.124116841807756,0.397006515527786,0.312631750244082,0.754560453220646,0.885405974247728,5,0,0,1,0,2,1,2,1,7,5,0,7,1,1,8,2,6,5,2,4,11,4,4,4,4,1,1,2,4,1,3,0,0,12,0,3,0,0,2,1,4,4,2,1,2,2,4,8,0,2,0.0373628923512159
"14620","Streptococcus parasanguinis",843.62090241585,-0.520643861152236,0.658203296894206,-0.791007677428757,0.428939511367865,0.677722407244555,1329,869,132,46,282,4329,93,303,9,342,641,2127,495,3731,2,1075,264,189,6734,76,937,669,335,280,1060,929,2,65,29,2757,18,398,1,3,2037,81,3491,63,22,281,41,1479,543,108,26,662,207,13,69,0,21,-0.156729419265136
"14622","Streptococcus parasanguinis FW213",194.251385621847,-0.185036865067736,0.623916095292902,-0.296573315648908,0.766792285776931,0.890856033726096,281,163,25,19,67,978,10,79,3,124,96,690,158,559,1,295,47,63,1941,48,129,234,133,159,700,132,2,24,9,624,13,78,0,2,623,9,668,6,1,44,16,298,157,34,12,141,38,5,16,2,8,-0.0557016466890172
"14624","Streptococcus parauberis",14.022559287861,1.37518792459379,0.520549360889193,2.64180119680623,0.00824664457031387,0.0943867695251934,16,41,0,5,137,7,0,7,2,14,55,5,6,40,93,9,39,53,44,2,4,11,11,20,37,34,0,3,27,1,1,63,0,0,23,8,0,0,0,16,3,10,4,6,1,64,6,9,18,0,3,0.413972814977627
"14625","Streptococcus parauberis NCFD 2020",3.89389868497984,-0.315490770338265,0.802718770609412,-0.393027772477214,0.69429896909674,0.855528069047094,10,0,0,1,3,8,0,1,0,101,2,1,2,66,6,1,0,7,3,0,0,7,0,1,2,11,0,1,0,16,0,0,0,0,4,0,1,7,0,0,0,1,13,24,1,15,0,4,0,0,0,-0.094972185226954
"14626","Streptococcus pasteurianus",282.844344968509,-0.687909961984193,0.356476424948249,-1.92974882443926,0.0536379671684488,0.233742130779115,94,367,99,41,524,174,62,201,16,130,313,210,334,350,117,83,1128,218,160,93,64,223,134,1526,6952,728,33,57,410,151,465,819,23,242,1151,399,22,12,235,1507,445,247,474,402,1216,390,446,232,347,1,58,-0.207081532873311
"14627","Streptococcus pasteurianus ATCC 43144",11.322737801141,1.48146508764742,0.69591782762924,2.1287931258986,0.033271379912473,0.189913403317102,1,33,0,0,5,9,1,3,0,2,3,6,31,61,2,4,37,6,5,7,1,23,5,243,1586,6,7,40,21,2,1,1,0,2,7,1,0,0,0,4,1,4,47,3,0,1,5,0,0,0,1,0.445965428910841
"14649","Streptococcus phage YMC-2011",2.63316523736666,0.539984734206946,1.11132511730085,0.485892675150223,0.627043262036097,0.819609012089048,22,4,0,2,0,1,2,3,0,0,5,0,5,0,0,6,0,8,68,0,1,0,0,0,0,4,0,0,2,19,0,0,0,0,16,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.162551602196933
"14650","Streptococcus pluranimalium",18.8179599279974,-0.197391727151998,0.3556608736589,-0.554999837686134,0.578894771466757,0.794152878192398,54,32,26,4,52,10,18,29,3,16,31,17,42,28,29,3,23,5,34,8,9,30,31,13,13,15,4,106,18,12,5,42,2,5,21,9,1,2,6,47,70,45,41,10,9,14,25,3,14,0,6,-0.0594208307686717
"14651","Streptococcus pneumoniae",227.164990742332,1.57722158854817,0.459236872172871,3.43444022925592,0.000593779005269504,0.0232469193094799,160,127,70,28,564,167,118,130,46,1279,115,58,261,94,35,234,68,2151,741,616,45,212,789,130,2005,71,19,385,18,322,28,115,4,9,475,127,49,20,4,97,58,167,369,166,43,51,52,34,144,2,41,0.474791007961792
"14670","Streptococcus porcinus",13.3880745669883,-0.653487695511082,0.341811877868941,-1.91183436803108,0.0558974420634937,0.238325049005371,25,0,17,1,37,10,25,9,13,30,4,15,32,8,6,22,13,6,14,5,6,18,28,9,15,7,1,13,5,33,16,10,2,12,17,79,2,3,2,16,11,13,8,92,2,18,10,30,42,0,9,-0.196719398146166
"14672","Streptococcus pseudopneumoniae IS7493",35.0189773338543,1.96558575011516,0.586653705270139,3.35050427953925,0.000806645629584286,0.0269967237452951,28,8,3,2,90,20,13,8,3,335,7,6,22,13,2,22,9,365,155,106,5,39,61,6,391,5,1,37,0,37,4,18,0,0,87,2,3,2,1,12,14,24,73,28,3,12,2,1,19,0,4,0.591700269834349
"14673","Streptococcus pseudoporcinus",11.4247539035271,-0.626601023994318,0.406835577638768,-1.54018246789292,0.123515882197631,0.363980792640928,26,6,9,6,10,8,5,18,3,33,14,1,39,6,12,10,12,8,27,1,6,5,6,8,4,15,3,54,16,9,5,2,0,1,17,5,17,1,3,7,62,5,14,3,2,5,12,25,10,0,21,-0.188625703536056
"14684","Streptococcus ratti",5.44811448546203,0.948107315483894,0.452055457270229,2.09732522909713,0.0359647949884143,0.196267541936015,12,0,5,2,20,5,17,5,0,9,3,7,19,4,0,2,12,8,23,41,2,30,4,4,10,8,0,3,2,3,1,3,0,1,0,12,0,0,1,7,0,7,3,8,11,16,21,4,1,0,8,0.285408741069105
"14685","Streptococcus respiraculi",2.61070911043751,0.831558921324749,0.535225109860311,1.55366201249747,0.120265058836024,0.35987896461648,1,2,0,1,7,4,9,4,0,8,6,1,2,2,1,1,1,4,14,0,2,6,2,1,25,0,0,2,1,5,1,1,0,2,2,1,1,2,0,11,0,2,0,1,2,2,0,0,1,0,2,0.250324178480734
