KO	Name	C001_FD2_TZO.quant	C001_FD3_TZO.quant	C001_L-3_TZO.quant	C001_L-44_TZO.quant	C001_L-92_TZO.quant	C001_R+1_TZO.quant	C001_R+45_TZO.quant	C001_R+82_TZO.quant	C002_FD2_TZO.quant	C002_FD3_TZO.quant	C002_L-3_TZO.quant	C002_L-44_TZO.quant	C002_L-92_TZO.quant	C002_R+1_TZO.quant	C002_R+45_TZO.quant	C002_R+82_TZO.quant	C003_FD2_TZO.quant	C003_FD3_TZO.quant	C003_L-3_TZO.quant	C003_L-44_TZO.quant	C003_L-92_TZO.quant	C003_R+45_TZO.quant	C003_R+82_TZO.quant	C004_FD2_TZO.quant	C004_FD3_TZO.quant	C004_L-3_TZO.quant	C004_L-44_TZO.quant	C004_L-92_TZO.quant	C004_R+1_TZO.quant	C004_R+45_TZO.quant	C004_R+82_TZO.quant
K07684	k141_14266_1k141_10841_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07686	k141_9790_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07687	k141_9412_1k141_29058_1k141_30881_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07689	k141_11409_1k141_9790_1k141_24432_1k141_54303_1k141_36945_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07690	k141_9790_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07693	k141_11635_1k141_30142_1k141_9997_1k141_21897_1k141_14528_1k141_27577_1k141_30145_1k141_50366_1	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07694	k141_28006_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07696	k141_43791_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07697	k141_38344_2k141_34013_1k141_53130_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07698	k141_38344_2k141_34013_1k141_53130_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07699	k141_4904_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07700	k141_42006_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07701	k141_42006_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07704	k141_4980_1k141_15157_1k141_13714_2k141_40534_1k141_45309_1k141_37799_1	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07705	k141_23624_2k141_10645_1k141_34341_1k141_17244_1k141_46243_1k141_7342_2k141_15747_1k141_38452_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07706	k141_32761_1k141_29413_3	7.677	0.0	5.0	0.0	6.202	0.0	2.186	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.557	0.0	32.0	0.0
K07707	k141_17489_2k141_19423_2k141_37481_2	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
K07708	k141_12915_1k141_13321_1k141_10620_1k141_40339_1k141_16157_1k141_3578_1k141_33526_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07709	k141_48507_1k141_9745_1k141_3285_2k141_46069_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07710	k141_12915_1k141_38344_2k141_13321_1k141_10620_1k141_34013_1k141_3578_1k141_53130_1k141_33526_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07711	k141_46658_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07712	k141_21946_1k141_12985_1k141_38118_1k141_59507_1k141_43263_1k141_13748_2k141_64029_1k141_58428_2k141_11947_2k141_37216_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07713	k141_20667_1k141_1452_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07714	k141_4495_1k141_1452_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07715	k141_60643_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07716	k141_37967_1k141_48788_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07717	k141_31258_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07718	k141_34851_1k141_6595_1k141_50894_1k141_36752_1k141_53661_1k141_45654_1k141_64510_1k141_59703_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07719	k141_843_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07720	k141_29873_1k141_13169_2k141_17878_2k141_59703_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07722	k141_739_1k141_845_1k141_47971_1k141_51612_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07723	k141_837_1k141_10750_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07726	k141_379_1k141_27094_1k141_38212_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07727	k141_45436_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07728	k141_14825_1k141_49890_1k141_41453_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07729	k141_14742_1k141_47495_1k141_34812_1k141_42770_1k141_36074_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07731	k141_12490_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
K07732	k141_24214_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07733	k141_16187_2k141_21536_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07734	k141_12424_1k141_62108_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07735	k141_7510_1k141_26773_1k141_20029_1k141_6540_1k141_24670_1k141_6864_2k141_13561_1k141_17557_1k141_23114_1k141_52205_1k141_15550_2	4.0	0.0	34.0	24.0	27.0	0.0	0.0	6.885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	1.0	24.0	0.0	0.0	22.0	10.336	20.791	0.0	0.0	0.0	0.0	129.0	0.0	3.0	37.0
K07736	k141_5497_1k141_2214_1k141_11886_1k141_42824_1k141_7593_1k141_11733_1k141_62438_1k141_1359_3	21.0	0.0	0.0	13.0	1.0	40.0	17.0	12.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	12.0	30.0	58.0	91.0	27.0	26.0	71.0
K07738	k141_3118_1k141_13168_1k141_6945_1k141_6731_1k141_29388_1k141_9082_1k141_30754_1k141_37625_2k141_11110_1k141_36819_1k141_28821_2k141_12966_1k141_57555_1k141_36057_1	37.0	0.0	25.0	26.0	4.0	0.0	7.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	19.0	20.0	0.0	169.0	10.0	33.0	89.0
K07739	k141_26052_1k141_38711_1k141_20878_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07740	k141_36445_1k141_3669_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07741	k141_23702_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07742	k141_35753_2k141_20773_1k141_6590_1k141_2180_3k141_3247_2k141_3247_3k141_32342_2k141_549_3k141_36675_2k141_2518_2k141_34347_2	34.0	23.0	8.0	79.0	31.0	0.0	12.0	70.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	6.0	13.0	10.0	0.0	0.0	0.0	9.267	30.0	0.0	0.0	0.0	41.0	43.0	0.0	30.0	6.0
K07744	k141_9690_1k141_47107_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07746	k141_38771_2	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07748	k141_25487_1k141_30396_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07749	k141_44184_1k141_20381_1k141_30776_1k141_17984_2k141_13580_1k141_38462_1k141_46286_1k141_43578_1k141_38603_1k141_7717_1k141_3292_1k141_40951_1k141_63420_1k141_46178_1k141_25492_2k141_1269_2k141_50371_1	25.701	32.0	183.549	88.0	83.0	33.703	35.0	87.0	0.0	0.0	0.0	9.0	0.0	16.0	23.241	14.0	51.0	57.0	57.0	36.0	108.0	59.0	58.0	1.0	57.0	100.379	117.0	0.0	41.0	109.0	178.741
K07751	k141_30637_1k141_55648_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07752	k141_57149_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07755	k141_52121_1k141_6569_1k141_61617_1k141_29294_1k141_26405_1k141_53907_1k141_4247_2k141_59780_1	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	1.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
K07756	k141_29565_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07758	k141_20270_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07759	k141_28892_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07763	k141_326_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07768	k141_22030_1k141_11771_1k141_10373_1k141_4599_1k141_33678_1k141_18011_1k141_24335_1k141_40148_1k141_33207_2k141_17636_2k141_4586_3k141_20757_3	34.0	1.0	221.0	145.478	20.0	89.122	50.0	281.0	33.0	82.0	100.0	36.869	62.0	0.0	8.0	39.0	54.0	53.0	0.0	0.0	54.0	34.0	66.324	337.0	15.0	46.0	47.25	0.0	15.0	26.384	116.0
K07777	k141_48341_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07778	k141_21793_1k141_20644_1k141_19861_2k141_42856_1k141_5202_4k141_4696_1k141_23138_1k141_24681_1k141_31937_1k141_28371_1k141_50009_1k141_29220_2	73.882	34.0	101.0	116.83	85.0	57.262	40.0	46.0	0.0	43.0	0.0	0.0	49.0	0.0	3.0	6.0	128.0	148.0	0.0	107.0	157.0	97.0	108.0	358.0	5.0	18.0	29.0	0.0	20.0	44.0	51.0
K07780	k141_5766_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07782	k141_21468_1k141_7256_1k141_39702_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07783	k141_52090_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07784	k141_32724_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07785	k141_8408_1k141_29331_1k141_41795_1k141_46154_1k141_37561_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07786	k141_48995_1k141_30678_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07787	k141_16803_1k141_7640_1k141_17638_1k141_46400_1k141_5148_1k141_21058_1k141_46370_1k141_1658_1k141_32598_1k141_8451_1k141_3886_1k141_42430_1k141_15176_1k141_18324_1k141_52330_1k141_15964_1k141_14184_1k141_14309_1k141_22125_1k141_17964_1k141_32983_1k141_40260_1k141_44281_1k141_33898_1k141_37550_1k141_49998_1k141_34228_1k141_46607_1k141_37532_1k141_60215_1k141_5950_1k141_5596_2k141_36718_1k141_43550_1	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07788	k141_9823_1k141_17682_1k141_48196_1k141_35843_1k141_42250_1k141_3383_1k141_38532_1k141_46967_1k141_14967_2k141_45409_1k141_31721_1k141_54800_1k141_53713_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07789	k141_9823_1k141_48196_1k141_42250_1k141_3383_1k141_52722_1k141_38532_1k141_46967_1k141_14967_2k141_31721_1k141_54800_1k141_53713_1	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07791	k141_27702_1k141_24935_1k141_16111_1k141_55422_1k141_19143_1k141_11137_3k141_35187_1k141_37457_1k141_25946_1k141_31773_1k141_35592_1k141_56958_1k141_30315_2	60.849000000000004	27.0	174.63	167.0	57.0	41.0	35.0	121.0	106.0	195.0	0.0	103.0	61.0	19.0	40.0	111.0	236.0	112.0	64.0	142.0	158.0	120.0	162.0	231.0	56.0	124.0	65.0	0.0	67.0	77.0	159.0
K07792	k141_27702_1k141_24935_1k141_16111_1k141_55422_1k141_19143_1k141_11137_3k141_35187_1k141_37457_1k141_25946_1k141_31773_1k141_35592_1k141_56958_1k141_30315_2	60.849000000000004	27.0	174.63	167.0	57.0	41.0	35.0	121.0	106.0	195.0	0.0	103.0	61.0	19.0	40.0	111.0	236.0	112.0	64.0	142.0	158.0	120.0	162.0	231.0	56.0	124.0	65.0	0.0	67.0	77.0	159.0
K07793	k141_54746_1k141_4224_1k141_51185_1k141_49236_1k141_33950_1k141_965_1k141_24716_1k141_61733_1k141_39371_1k141_48985_1	0.0	0.0	19.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07794	k141_21453_2k141_18060_2k141_25119_1k141_48985_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07795	k141_18060_1k141_31625_1k141_24983_1k141_41857_1k141_50275_1k141_48092_2k141_35159_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07796	k141_37995_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07798	k141_10925_1k141_22660_1k141_16202_1k141_27466_1k141_3877_1k141_8633_1k141_42148_1k141_42335_1k141_46206_1k141_51358_1k141_29222_1k141_40647_1k141_40688_1k141_42433_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07799	k141_20278_1k141_22540_1k141_2018_1k141_35005_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07800	k141_14912_2k141_14986_1	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07806	k141_38234_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07810	k141_19875_1k141_49246_3k141_4769_1k141_11292_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07813	k141_37692_3k141_12322_1	6.0	0.0	8.0	83.0	1.0	0.0	9.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	19.0	17.0	0.0	28.0	5.0
K07814	k141_15252_1k141_6368_1k141_35292_1k141_41124_1k141_27437_1k141_39457_1k141_6331_2k141_61515_1k141_7437_2k141_29673_1k141_43921_1k141_44189_2	2.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	386.186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
